game_id,critic_score,user_score
11872,,
11873,,
11874,,
11875,,
11876,8.3,
11877,2.0,
11878,,
11879,,
11880,6.3,
11881,,
11882,5.2,3.6
11883,9.0,
11884,,
11885,,
11886,6.5,
11887,,
11888,6.7,5.5
11889,6.0,
11890,3.0,
11891,,
11892,,
11893,,
11894,7.4,
11895,,
11896,7.6,
11897,,
11898,,
11899,9.0,
11900,6.3,
11901,,
11902,4.0,
11903,,
11904,4.5,
11905,7.1,
11906,6.7,
11907,,
11908,,
11909,,
11910,,
11911,5.8,
11912,,
11913,,
11914,,
11915,4.7,
11916,,
11917,8.5,
11918,8.1,
11919,,
11920,,
11921,,
11922,,
11923,,
11924,8.3,4.4
11925,,
11926,,
11927,8.2,
11928,4.7,1.7
11929,8.0,
11930,,
11931,,
11932,6.8,
11933,,
11934,6.0,
11935,,
11936,4.1,
11937,,
11938,,
11939,,
11940,,
11941,,
11942,,
11943,,
11944,6.4,
11945,,
11946,,
11947,,
11948,6.5,
11949,5.7,
11950,8.0,6.6
11951,7.0,
11952,7.0,
11953,,
11954,6.2,
11955,,
11956,6.5,
11957,,
11958,4.0,
11959,,
11960,,
11961,,
11962,,
11963,,
11964,,
11965,,
11966,,
11967,,
11968,7.4,
11969,,
11970,,
11971,,
11972,,
11973,7.1,
11974,,
11975,,
11976,,
11977,6.7,
11978,,
11979,7.0,
11980,6.8,
11981,8.3,
11982,7.6,
11983,,
11984,7.4,
11985,,
11986,8.0,
11987,6.4,
11988,,
11989,,
11990,6.8,
11991,5.9,
11992,3.8,
11993,7.0,
11994,,
11995,,
11996,7.6,
11997,,
11998,6.2,
11999,6.7,
12000,8.5,
12001,,
12002,,
12003,5.3,
12004,,
12005,8.0,
12006,8.3,
12007,,
12008,7.8,
12009,,
12010,,
12011,,
12012,,
12013,8.7,
12014,4.0,
12015,7.3,6.7
12016,7.5,
12017,7.7,
12018,,
12019,,
12020,,
12021,,
12022,6.5,
12023,,
12024,7.5,7.4
12025,4.0,
12026,,
12027,6.0,
12028,,
12029,4.8,
12030,6.3,
12031,,
12032,8.8,7.6
12033,7.9,
12034,,
12035,7.9,
12036,,
12037,6.1,
12038,5.5,5.9
12039,6.0,
12040,,
12041,,
12042,6.8,
12043,,
12044,7.2,
12045,,
12046,1.0,
12047,,
12048,,
12049,9.2,7.9
12050,,
12051,8.7,
12052,7.5,
12053,6.0,
12054,,
12055,,
12056,,
12057,7.4,
12058,,
12059,,
12060,6.9,6.8
12061,3.0,
12062,,
12063,,
12064,,
12065,,
12066,,
12067,7.2,
12068,4.4,
12069,6.7,7.1
12070,,
12071,4.8,
12072,4.0,
12073,7.9,8.3
12074,5.5,
12075,,
12076,,
12077,,
12078,6.3,6.9
12079,,
12080,,
12081,8.3,7.1
12082,8.7,
12083,,
12084,,
12085,5.5,
12086,7.2,
12087,6.6,
12088,,
12089,,
12090,,
12091,,
12092,,
12093,,
12094,5.2,
12095,,
12096,3.5,
12097,6.5,
12098,,
12099,,
12100,6.0,
12101,,
12102,6.7,
12103,7.0,
12104,,
12105,7.0,6.5
12106,,
12107,,
12108,7.5,5.4
12109,8.6,
12110,6.7,
12111,,
12112,,
12113,7.1,
12114,,
12115,,
12116,4.5,
12117,7.9,7.9
12118,,
12119,,
12120,7.0,
12121,6.8,8.3
12122,7.0,5.4
12123,7.5,
12124,,
12125,7.1,7.2
12126,6.2,
12127,7.9,
12128,,
12129,,
12130,4.0,
12131,,
12132,7.1,7.7
12133,,
12134,,
12135,8.8,
12136,4.8,
12137,,
12138,,
12139,,
12140,,
12141,,
12142,,
12143,,
12144,6.5,
12145,7.8,6.7
12146,6.0,
12147,,
12148,9.1,6.3
12149,,
12150,8.3,8.7
12151,,
12152,,
12153,,
12154,6.5,
12155,,
12156,,
12157,,
12158,,
12159,3.3,
12160,,
12161,4.9,
12162,,
12163,,
12164,,
12165,,
12166,,
12167,,
12168,7.0,
12169,,
12170,,
12171,,
12172,,
12173,7.1,
12174,9.1,6.1
12175,,
12176,,
12177,,
12178,2.0,
12179,7.9,
12180,,
12181,,
12182,,
12183,,
12184,,
12185,8.3,7.4
12186,,
12187,4.0,
12188,2.5,
12189,6.5,
12190,,
12191,,
12192,,
12193,7.7,7.7
12194,,
12195,,
12196,7.9,
12197,8.9,
12198,,
12199,,
12200,,
12201,,
12202,4.7,
12203,,
12204,,
12205,,
12206,6.6,6.7
12207,6.3,7.2
12208,,
12209,4.5,
12210,,
12211,,
12212,8.2,
12213,,
12214,,
12215,7.4,7.4
12216,4.5,
12217,8.1,
12218,,
12219,6.6,
12220,,
12221,5.6,6.6
12222,6.0,
12223,,
12224,,
12225,8.5,
12226,5.0,
12227,,
12228,8.0,
12229,,
12230,,
12231,7.0,
12232,6.1,
12233,,
12234,8.0,
12235,,
12236,7.8,
12237,7.9,
12238,5.7,6.0
12239,,
12240,,
12241,6.4,6.1
12242,7.9,
12243,,
12244,5.0,
12245,3.0,
12246,6.0,
12247,,
12248,,
12249,,
12250,,
12251,8.0,
12252,,
12253,,
12254,8.5,
12255,7.3,
12256,6.6,
12257,6.0,
12258,7.0,
12259,,
12260,8.0,
12261,,
12262,4.0,
12263,,
12264,,
12265,,
12266,8.0,
12267,,
12268,,
12269,,
12270,8.4,
12271,,
12272,6.6,
12273,,
12274,,
12275,2.0,
12276,,
12277,7.3,
12278,6.0,4.2
12279,,
12280,7.5,
12281,8.7,
12282,3.4,
12283,8.3,
12284,,
12285,8.6,
12286,,
12287,2.3,
12288,5.5,5.9
12289,,
12290,,
12291,,
12292,,
12293,,
12294,4.3,
12295,6.4,
12296,5.5,
12297,,
12298,,
12299,,
12300,,
12301,,
12302,,
12303,,
12304,,
12305,5.1,
12306,,
12307,,
12308,,
12309,,
12310,,
12311,,
12312,7.0,
12313,,
12314,,
12315,,
12316,6.8,
12317,,
12318,,
12319,,
12320,3.0,
12321,,
12322,,
12323,3.9,
12324,,
12325,,
12326,,
12327,,
12328,,
12329,,
12330,7.1,6.2
12331,,
12332,,
12333,,
12334,,
12335,,
12336,5.0,
12337,6.0,
12338,,
12339,7.3,7.3
12340,,
12341,,
12342,7.0,
12343,,
12344,7.0,
12345,,
12346,8.2,8.2
12347,,
12348,,
12349,,
12350,4.5,
12351,7.5,
12352,8.1,
12353,5.7,
12354,,
12355,,
12356,,
12357,6.0,
12358,8.7,5.8
12359,7.5,
12360,5.6,5.7
12361,8.0,8.0
12362,,
12363,,
12364,,
12365,7.0,
12366,,
12367,,
12368,5.7,
12369,,
12370,,
12371,,
12372,,
12373,,
12374,,
12375,,
12376,5.0,
12377,,
12378,6.8,
12379,7.2,
12380,4.0,
12381,,
12382,,
12383,7.2,7.2
12384,6.4,
12385,4.8,
12386,,
12387,8.1,
12388,7.7,8.5
12389,5.5,
12390,8.8,
12391,,
12392,,
12393,,
12394,,
12395,,
12396,,
12397,,
12398,6.0,
12399,,
12400,,
12401,,
12402,7.0,
12403,,
12404,7.2,
12405,,
12406,4.6,
12407,,
12408,9.0,
12409,,
12410,7.3,
12411,8.2,
12412,5.5,
12413,,
12414,,
12415,7.7,
12416,8.1,2.8
12417,7.0,
12418,,
12419,,
12420,,
12421,,
12422,3.5,
12423,,
12424,,
12425,,
12426,7.3,9.3
12427,,
12428,,
12429,4.5,
12430,,
12431,5.5,
12432,,
12433,,
12434,,
12435,,
12436,,
12437,7.2,7.8
12438,3.5,
12439,7.8,
12440,8.0,
12441,,
12442,6.0,6.7
12443,,
12444,6.9,
12445,,
12446,,
12447,,
12448,,
12449,,
12450,,
12451,6.3,
12452,4.9,6.3
12453,6.6,
12454,6.7,
12455,,
12456,,
12457,8.2,8.5
12458,,
12459,,
12460,7.0,
12461,,
12462,,
12463,6.4,5.3
12464,,
12465,8.0,
12466,,
12467,5.0,
12468,7.2,
12469,5.5,
12470,7.1,
12471,,
12472,,
12473,,
12474,,
12475,,
12476,,
12477,,
12478,7.0,
12479,6.5,4.6
12480,,
12481,6.9,
12482,4.5,
12483,6.9,
12484,,
12485,6.2,
12486,7.0,
12487,,
12488,6.2,
12489,6.5,
12490,6.1,
12491,,
12492,8.0,
12493,,
12494,7.7,
12495,9.0,
12496,6.7,7.2
12497,3.5,
12498,,
12499,8.0,
12500,5.8,
12501,,
12502,6.1,
12503,,
12504,,
12505,,
12506,,
12507,,
12508,,
12509,5.0,6.5
12510,8.6,
12511,,
12512,,
12513,6.4,
12514,,
12515,,
12516,8.2,
12517,,
12518,,
12519,7.0,
12520,,
12521,,
12522,,
12523,4.0,
12524,7.0,5.0
12525,7.4,6.7
12526,,
12527,7.0,
12528,8.2,
12529,8.3,
12530,7.0,
12531,7.3,
12532,,
12533,,
12534,4.5,
12535,,
12536,9.5,
12537,,
12538,,
12539,6.9,
12540,,
12541,,
12542,,
12543,,
12544,6.4,6.5
12545,,
12546,,
12547,3.5,4.9
12548,,
12549,,
12550,5.5,
12551,4.0,
12552,,
12553,4.8,
12554,4.6,
12555,6.0,
12556,5.5,
12557,,
12558,7.2,
12559,,
12560,,
12561,,
12562,,
12563,9.3,
12564,8.4,
12565,,
12566,6.2,
12567,7.3,
12568,,
12569,,
12570,7.6,
12571,,
12572,6.9,
12573,8.0,
12574,,
12575,,
12576,7.0,
12577,7.2,
12578,7.3,
12579,,
12580,,
12581,,
12582,,
12583,2.0,
12584,,
12585,,
12586,7.0,
12587,,
12588,,
12589,,
12590,5.5,
12591,7.3,
12592,8.0,
12593,5.0,
12594,7.9,
12595,,
12596,5.5,
12597,9.0,
12598,7.1,
12599,,
12600,6.1,
12601,6.9,6.6
12602,,
12603,,
12604,3.0,
12605,,
12606,,
12607,,
12608,,
12609,7.6,6.8
12610,6.0,
12611,,
12612,,
12613,9.0,
12614,,
12615,6.2,
12616,,
12617,9.2,
12618,6.2,7.2
12619,7.0,7.2
12620,8.3,
12621,,
12622,,
12623,,
12624,,
12625,,
12626,,
12627,7.4,
12628,,
12629,,
12630,,
12631,,
12632,,
12633,,
12634,,
12635,7.8,
12636,,
12637,,
12638,,
12639,8.0,
12640,,
12641,,
12642,,
12643,8.4,
12644,6.0,
12645,4.8,
12646,,
12647,,
12648,,
12649,,
12650,8.6,
12651,,
12652,6.5,
12653,,
12654,,
12655,8.8,
12656,,
12657,,
12658,5.5,
12659,,
12660,7.5,7.8
12661,,
12662,8.1,
12663,6.4,
12664,,
12665,8.0,
12666,,
12667,2.0,
12668,,
12669,7.8,
12670,,
12671,,
12672,6.9,
12673,,
12674,,
12675,,
12676,2.5,
12677,,
12678,,
12679,7.0,6.5
12680,,
12681,,
12682,,
12683,6.5,
12684,8.0,
12685,,
12686,,
12687,,
12688,,
12689,,
12690,6.5,
12691,,
12692,,
12693,,
12694,,
12695,,
12696,4.4,
12697,6.8,
12698,7.4,
12699,,
12700,3.6,
12701,,
12702,7.2,7.6
12703,,
12704,5.2,
12705,6.8,
12706,,
12707,,
12708,,
12709,7.1,
12710,,
12711,5.8,
12712,5.6,5.9
12713,,
12714,,
12715,,
12716,,
12717,,
12718,6.4,
12719,7.7,8.7
12720,7.6,
12721,5.5,
12722,6.5,
12723,,
12724,,
12725,6.9,
12726,7.1,6.7
12727,4.6,
12728,,
12729,,
12730,,
12731,,
12732,,2.7
12733,5.8,6.4
12734,,
12735,,
12736,,
12737,5.7,
12738,8.0,
12739,,
12740,,
12741,,
12742,8.0,
12743,,
12744,5.6,
12745,,
12746,,
12747,,
12748,,
12749,,
12750,9.2,
12751,,
12752,7.9,
12753,7.3,
12754,7.7,
12755,9.4,
12756,7.7,7.4
12757,6.8,
12758,,
12759,6.5,
12760,8.1,
12761,,
12762,4.5,
12763,,
12764,8.1,
12765,,
12766,,
12767,3.5,
12768,2.8,
12769,,
12770,,
12771,8.0,
12772,6.4,
12773,6.0,
12774,8.1,
12775,,
12776,7.3,5.5
12777,,
12778,8.0,
12779,,
12780,,
12781,,
12782,6.1,
12783,7.0,7.0
12784,4.5,
12785,7.1,8.1
12786,,
12787,,
12788,,
12789,,
12790,7.0,8.0
12791,,
12792,5.9,
12793,,
12794,,
12795,,
12796,5.2,
12797,5.0,
12798,4.2,4.6
12799,7.6,8.3
12800,,
12801,8.5,
12802,,
12803,,
12804,6.2,
12805,4.5,
12806,6.8,
12807,,
12808,9.1,
12809,,
12810,6.7,7.2
12811,,
12812,,
12813,,
12814,,
12815,7.0,
12816,4.6,
12817,,
12818,,
12819,,
12820,,
12821,3.9,
12822,7.0,
12823,8.7,
12824,6.7,7.1
12825,5.3,
12826,,
12827,,
12828,,
12829,,
12830,6.5,
12831,2.0,
12832,7.3,
12833,6.3,
12834,7.4,6.6
12835,6.0,
12836,6.7,8.2
12837,6.0,
12838,,
12839,,
12840,8.0,
12841,5.0,
12842,7.4,
12843,,
12844,,
12845,,
12846,3.2,
12847,8.0,
12848,,
12849,,
12850,6.5,
12851,7.2,
12852,,
12853,5.0,5.0
12854,7.0,7.8
12855,7.2,
12856,6.9,
12857,8.1,
12858,,
12859,,
12860,5.0,
12861,7.0,
12862,5.0,
12863,6.7,
12864,4.0,
12865,,
12866,,
12867,,
12868,6.0,
12869,6.0,
12870,6.5,
12871,,
12872,,
12873,5.5,
12874,,
12875,6.5,
12876,4.5,
12877,,
12878,5.5,
12879,7.0,
12880,4.0,
12881,,
12882,6.8,
12883,8.5,
12884,7.4,
12885,,
12886,8.0,
12887,,
12888,8.1,
12889,,
12890,5.7,
12891,,
12892,4.0,
12893,,
12894,,
12895,,
12896,,
12897,,
12898,8.0,2.6
12899,7.6,
12900,,
12901,,
12902,,
12903,,
12904,,
12905,6.0,7.7
12906,6.5,
12907,7.9,
12908,,
12909,,
12910,,
12911,,
12912,,
12913,4.5,
12914,,
12915,,
12916,,
12917,,
12918,,
12919,,
12920,,
12921,,
12922,,
12923,,
12924,6.8,
12925,5.4,
12926,,
12927,6.7,6.1
12928,,
12929,,
12930,7.5,
12931,,
12932,2.5,
12933,,
12934,,
12935,5.0,
12936,6.5,
12937,6.9,
12938,,
12939,5.8,
12940,,
12941,,
12942,,
12943,,
12944,7.0,
12945,,
12946,,
12947,7.0,7.4
12948,,
12949,4.3,3.2
12950,,
12951,,
12952,,
12953,6.0,
12954,,
12955,6.6,7.4
12956,8.1,7.6
12957,4.5,
12958,6.5,
12959,7.2,
12960,7.3,7.7
12961,,
12962,7.0,
12963,,
12964,6.3,6.1
12965,6.0,
12966,,
12967,,
12968,,
12969,,
12970,,
12971,,
12972,8.0,7.2
12973,8.5,
12974,,
12975,3.2,
12976,6.5,
12977,,
12978,,
12979,,
12980,,
12981,,
12982,,
12983,,
12984,5.6,
12985,6.0,
12986,,
12987,7.8,
12988,7.5,
12989,,
12990,,
12991,,
12992,8.4,9.0
12993,,
12994,7.0,
12995,7.8,
12996,,
12997,,
12998,6.4,7.4
12999,,
13000,,
13001,,
13002,,
13003,,
13004,8.0,
13005,,
13006,,
13007,4.0,
13008,4.0,
13009,3.2,
13010,8.5,
13011,,
13012,,
13013,,
13014,,
13015,,
13016,,
13017,8.1,
13018,,
13019,,
13020,,
13021,,
13022,7.7,
13023,4.6,
13024,,
13025,,
13026,,
13027,7.6,
13028,,
13029,,
13030,,
13031,,
13032,,
13033,,
13034,,
13035,,
13036,,
13037,,
13038,,
13039,9.0,
13040,,
13041,8.1,
13042,,
13043,,
13044,,
13045,5.0,
13046,,
13047,6.5,
13048,,
13049,8.2,7.3
13050,,
13051,8.5,
13052,,
13053,,
13054,8.1,
13055,,
13056,6.0,
13057,5.3,
13058,6.0,
13059,,
13060,7.4,5.2
13061,6.5,
13062,4.2,6.7
13063,,
13064,,
13065,7.7,
13066,7.7,7.6
13067,6.3,7.1
13068,6.2,5.9
13069,1.5,
13070,6.7,
13071,,
13072,,
13073,,
13074,,
13075,,
13076,6.7,
13077,,
13078,6.9,
13079,,
13080,,
13081,,
13082,,
13083,,
13084,,
13085,,
13086,6.5,
13087,,
13088,8.4,
13089,,
13090,,
13091,,
13092,,
13093,,
13094,6.9,
13095,4.8,
13096,,
13097,,
13098,,
13099,,
13100,,
13101,,
13102,,
13103,,
13104,6.8,
13105,,
13106,,
13107,8.4,
13108,,
13109,,
13110,8.8,
13111,6.7,6.8
13112,,
13113,,
13114,5.5,
13115,,
13116,4.8,
13117,,
13118,4.3,
13119,8.0,
13120,,
13121,,
13122,6.3,
13123,,
13124,,
13125,6.5,
13126,,
13127,,
13128,8.0,
13129,6.8,
13130,,
13131,,
13132,,
13133,8.1,
13134,8.3,
13135,8.6,
13136,5.0,
13137,,
13138,7.5,7.1
13139,5.6,4.1
13140,,
13141,6.0,
13142,5.0,
13143,6.4,
13144,5.2,
13145,8.2,
13146,8.4,
13147,,
13148,,
13149,,
13150,,
13151,,
13152,6.5,
13153,,
13154,7.2,6.7
13155,,
13156,,
13157,8.5,
13158,,
13159,8.2,
13160,,
13161,,
13162,,
13163,7.9,
13164,,
13165,,
13166,,
13167,,
13168,7.9,7.7
13169,,
13170,,
13171,,
13172,,
13173,,
13174,,
13175,4.6,
13176,8.0,
13177,,
13178,7.1,
13179,,
13180,,
13181,4.0,5.9
13182,,
13183,,
13184,,
13185,6.0,
13186,3.5,
13187,6.5,
13188,,
13189,7.4,
13190,,
13191,,
13192,8.3,6.2
13193,,
13194,2.3,
13195,8.5,
13196,,
13197,,
13198,,
13199,7.0,
13200,,
13201,7.9,
13202,,
13203,,
13204,7.3,
13205,,
13206,7.9,
13207,7.2,
13208,7.7,
13209,,
13210,,
13211,5.4,
13212,7.4,7.0
13213,,
13214,,
13215,4.0,
13216,6.6,
13217,6.2,
13218,,
13219,,
13220,,
13221,6.0,
13222,5.7,
13223,7.9,
13224,,
13225,,
13226,7.5,
13227,,
13228,6.7,6.6
13229,,
13230,,
13231,,
13232,,
13233,6.5,
13234,,
13235,,
13236,7.4,
13237,8.5,6.9
13238,,
13239,,
13240,,
13241,6.0,8.3
13242,7.0,
13243,,
13244,,
13245,,
13246,,
13247,,
13248,,
13249,,
13250,,
13251,7.0,
13252,6.3,
13253,3.5,
13254,7.3,
13255,,
13256,,
13257,,
13258,,
13259,4.0,
13260,,
13261,7.0,
13262,,
13263,5.4,3.8
13264,,
13265,5.7,
13266,,
13267,,
13268,4.9,
13269,6.0,
13270,7.4,
13271,,
13272,7.6,6.5
13273,8.0,
13274,,
13275,,
13276,,2.0
13277,,
13278,,
13279,6.0,
13280,5.4,
13281,5.3,
13282,,
13283,,
13284,,
13285,6.7,
13286,,
13287,,
13288,,
13289,5.0,
13290,3.5,
13291,4.5,
13292,,
13293,,
13294,,
13295,6.5,
13296,,
13297,,
13298,,
13299,,
13300,6.5,
13301,7.3,6.1
13302,8.4,
13303,,
13304,,
13305,,
13306,,
13307,,
13308,,
13309,,
13310,,
13311,,
13312,8.4,
13313,,
13314,,
13315,8.3,7.9
13316,,
13317,7.5,
13318,5.0,
13319,,
13320,,
13321,,
13322,5.7,
13323,8.0,
13324,,
13325,,
13326,,
13327,,
13328,,
13329,,
13330,7.6,
13331,,
13332,5.5,
13333,,
13334,,
13335,5.8,
13336,7.0,
13337,,
13338,,
13339,6.9,
13340,7.0,
13341,,
13342,4.4,
13343,,
13344,,
13345,,
13346,7.8,
13347,,
13348,,
13349,7.7,
13350,4.0,
13351,,
13352,6.5,7.5
13353,,
13354,7.4,
13355,3.0,
13356,6.0,
13357,,
13358,8.8,
13359,,
13360,4.0,3.0
13361,,
13362,5.5,6.7
13363,,
13364,7.5,
13365,6.1,
13366,7.3,5.9
13367,7.3,
13368,5.5,
13369,6.3,
13370,,
13371,,
13372,,
13373,,
13374,5.8,
13375,,
13376,,
13377,5.0,
13378,,
13379,,
13380,4.0,
13381,5.2,
13382,,
13383,8.4,
13384,,
13385,,
13386,8.5,7.7
13387,,
13388,,
13389,,
13390,7.4,
13391,6.9,
13392,3.6,
13393,6.8,
13394,6.2,2.0
13395,,
13396,,
13397,,
13398,,
13399,,
13400,,
13401,,
13402,8.6,7.7
13403,,
13404,4.9,
13405,7.4,7.1
13406,,
13407,,
13408,,
13409,,
13410,,
13411,,
13412,7.7,
13413,,
13414,,
13415,8.5,
13416,,
13417,,
13418,,
13419,7.3,8.0
13420,,
13421,,
13422,,
13423,,
13424,,
13425,,
13426,,
13427,6.9,
13428,,
13429,6.9,
13430,,
13431,,
13432,6.9,7.4
13433,6.7,
13434,6.4,5.3
13435,,
13436,,
13437,7.3,
13438,,
13439,,
13440,,
13441,6.0,
13442,,
13443,3.8,
13444,6.0,
13445,,
13446,,
13447,5.9,
13448,,
13449,,
13450,,
13451,6.1,6.8
13452,,
13453,7.4,6.8
13454,8.0,
13455,7.8,
13456,,
13457,8.3,
13458,5.0,
13459,5.1,
13460,,
13461,,
13462,,
13463,,
13464,6.5,
13465,,
13466,,
13467,6.3,6.0
13468,,
13469,,
13470,,
13471,,
13472,,
13473,,
13474,4.7,
13475,6.0,
13476,,
13477,,
13478,,
13479,7.5,
13480,,
13481,6.7,
13482,,
13483,,
13484,,
13485,,
13486,7.0,
13487,5.5,
13488,,
13489,5.7,6.3
13490,,
13491,4.5,
13492,,
13493,,
13494,,
13495,,
13496,,
13497,7.8,
13498,,
13499,8.0,
13500,,
13501,,
13502,6.8,
13503,,
13504,,
13505,6.5,
13506,,
13507,5.5,6.0
13508,7.6,
13509,,
13510,,
13511,7.0,
13512,,
13513,6.7,6.9
13514,,
13515,,
13516,8.9,
13517,,
13518,,
13519,,
13520,,
13521,6.1,6.5
13522,,
13523,9.5,8.4
13524,,
13525,,
13526,,
13527,,
13528,,
13529,,
13530,4.4,
13531,8.0,
13532,,
13533,,
13534,7.1,7.1
13535,,
13536,2.0,
13537,4.8,
13538,,
13539,,
13540,6.8,
13541,,
13542,,
13543,,
13544,,
13545,,
13546,,
13547,7.2,7.1
13548,8.4,
13549,,
13550,,
13551,8.0,
13552,4.2,
13553,,
13554,,
13555,,
13556,7.3,
13557,,
13558,,
13559,,
13560,2.0,
13561,2.0,
13562,,
13563,,
13564,6.5,
13565,,
13566,4.8,
13567,3.8,
13568,9.1,
13569,,
13570,7.0,
13571,,
13572,,
13573,,
13574,,
13575,,
13576,2.5,
13577,6.2,
13578,,
13579,6.3,6.5
13580,,
13581,,
13582,5.7,
13583,,
13584,5.8,
13585,5.5,5.3
13586,,
13587,,
13588,,
13589,7.6,
13590,,
13591,6.4,8.0
13592,,
13593,7.4,
13594,,
13595,3.9,
13596,6.4,6.2
13597,,
13598,,
13599,9.0,
13600,,
13601,,
13602,,
13603,5.5,
13604,,
13605,4.4,
13606,7.6,
13607,5.5,
13608,6.4,
13609,,
13610,,
13611,,
13612,3.7,
13613,,
13614,,
13615,,
13616,,
13617,4.4,
13618,8.9,
13619,5.0,
13620,,
13621,,
13622,,
13623,6.6,
13624,,
13625,,
13626,5.8,6.9
13627,2.0,
13628,,
13629,3.6,
13630,,
13631,,
13632,,
13633,5.5,
13634,,
13635,,
13636,,
13637,,
13638,4.6,
13639,8.7,
13640,,
13641,7.5,
13642,,
13643,7.8,
13644,,
13645,,
13646,6.1,
13647,,
13648,,
13649,7.6,
13650,,
13651,6.5,
13652,6.6,
13653,,
13654,,
13655,,
13656,,
13657,6.4,
13658,,
13659,7.0,7.9
13660,3.1,
13661,5.2,
13662,6.7,6.9
13663,,
13664,,
13665,,
13666,,
13667,,
13668,,
13669,,
13670,6.6,
13671,3.0,
13672,,
13673,,
13674,,
13675,5.8,
13676,6.4,
13677,,
13678,2.5,
13679,,
13680,6.6,
13681,4.5,
13682,7.3,
13683,,
13684,,
13685,4.8,
13686,5.4,
13687,,
13688,,
13689,,
13690,7.0,7.2
13691,7.4,
13692,,
13693,,
13694,7.0,4.9
13695,,
13696,4.7,5.7
13697,8.2,
13698,3.5,
13699,,
13700,,
13701,8.5,6.8
13702,7.4,
13703,,
13704,7.4,8.2
13705,6.0,5.0
13706,,
13707,,
13708,7.7,
13709,,
13710,5.0,
13711,,
13712,,
13713,5.7,
13714,,
13715,,
13716,6.5,
13717,,
13718,,
13719,,
13720,,
13721,8.8,8.2
13722,,
13723,,
13724,,
13725,5.0,
13726,8.4,
13727,,
13728,,
13729,,
13730,,
13731,,
13732,,
13733,7.9,7.6
13734,,
13735,4.5,
13736,7.5,
13737,,
13738,,
13739,,
13740,,
13741,5.9,
13742,,
13743,5.3,
13744,2.5,
13745,6.0,
13746,6.1,
13747,3.5,
13748,,
13749,,
13750,5.0,
13751,,
13752,,
13753,,
13754,8.3,
13755,,
13756,,
13757,,
13758,8.1,8.3
13759,7.1,
13760,7.8,
13761,,
13762,1.0,
13763,,
13764,7.2,7.3
13765,,
13766,,
13767,5.0,
13768,7.8,
13769,,
13770,4.0,
13771,,
13772,,
13773,,
13774,,
13775,,
13776,4.5,
13777,8.3,
13778,,
13779,,
13780,,
13781,5.9,
13782,,
13783,,
13784,,
13785,,
13786,1.5,
13787,,
13788,,
13789,,
13790,8.7,
13791,,
13792,4.5,
13793,,
13794,,
13795,6.0,
13796,,
13797,,
13798,,
13799,,
13800,2.5,
13801,,
13802,8.3,
13803,,
13804,,
13805,,
13806,,
13807,,
13808,5.5,
13809,7.5,
13810,,
13811,6.1,
13812,,
13813,7.8,7.6
13814,,
13815,8.3,
13816,6.1,
13817,5.9,
13818,,
13819,,
13820,,
13821,5.8,
13822,,
13823,,
13824,,
13825,,
13826,,
13827,8.3,7.6
13828,,
13829,6.3,6.4
13830,,
13831,,
13832,6.6,
13833,,
13834,7.4,
13835,,
13836,,
13837,,
13838,,
13839,,
13840,6.9,
13841,,
13842,5.2,
13843,,
13844,,
13845,,
13846,,
13847,9.0,
13848,,
13849,8.0,7.8
13850,6.8,
13851,,
13852,8.9,
13853,,
13854,8.3,
13855,,
13856,,
13857,,
13858,6.5,
13859,9.1,
13860,,
13861,,
13862,,
13863,9.0,
13864,,
13865,,
13866,,
13867,7.0,
13868,7.4,
13869,,
13870,,
13871,2.0,
13872,7.0,
13873,5.9,
13874,,
13875,,
13876,7.2,
13877,6.8,
13878,,
13879,,
13880,7.2,
13881,,
13882,,
13883,,
13884,,
13885,,
13886,,
13887,7.4,3.1
13888,,
13889,,
13890,,
13891,5.5,
13892,,
13893,6.6,
13894,7.0,
13895,,
13896,8.0,7.8
13897,4.0,
13898,,
13899,5.0,
13900,,
13901,5.5,6.8
13902,,
13903,,
13904,,
13905,,
13906,,
13907,,
13908,,
13909,,
13910,5.5,
13911,,
13912,,
13913,,
13914,,
13915,,
13916,5.0,
13917,,
13918,,
13919,,
13920,5.6,
13921,,
13922,,
13923,5.5,
13924,,
13925,,
13926,,
13927,,
13928,7.0,
13929,7.5,
13930,,
13931,,
13932,6.2,5.9
13933,4.0,
13934,,
13935,,
13936,8.1,7.9
13937,,
13938,8.1,
13939,7.5,5.8
13940,,
13941,,
13942,6.0,
13943,,
13944,,
13945,5.0,
13946,5.7,
13947,,
13948,,
13949,,
13950,7.5,
13951,8.1,8.5
13952,6.8,
13953,7.7,
13954,,
13955,,
13956,7.0,
13957,,
13958,8.0,
13959,7.0,
13960,4.2,
13961,5.5,
13962,,
13963,,
13964,,
13965,,
13966,,
13967,,
13968,5.5,
13969,,
13970,,
13971,,
13972,,
13973,,
13974,1.0,
13975,5.0,
13976,,
13977,,
13978,7.0,
13979,7.6,8.7
13980,4.5,
13981,7.4,8.1
13982,8.0,
13983,,
13984,5.0,
13985,6.6,
13986,,
13987,,
13988,7.0,
13989,7.0,
13990,,
13991,,
13992,,
13993,7.0,5.3
13994,,
13995,7.0,
13996,6.8,
13997,1.0,
13998,,
13999,,
14000,7.0,
14001,7.0,
14002,6.0,
14003,5.2,
14004,6.0,
14005,5.6,
14006,,
14007,4.8,
14008,,
14009,6.7,5.4
14010,,
14011,,
14012,7.0,
14013,7.7,7.2
14014,,
14015,,
14016,,
14017,4.0,
14018,,
14019,7.2,7.8
14020,,
14021,5.2,
